Customer ID,NumberOfTransactions,TotalSpend,FirstPurchaseDate,LastPurchaseDate,CustomerLifetimeDays,AverageOrderValue
13962.0,2,147.6,2011-04-08 11:21:00,2011-11-18 08:47:00,223,73.8
13963.0,4,664.54,2010-12-07 09:21:00,2011-02-04 14:43:00,59,166.135
13967.0,1,80.7,2011-07-17 12:02:00,2011-07-17 12:02:00,0,80.7
13969.0,18,8758.99,2010-12-09 19:32:00,2011-12-02 15:11:00,357,486.61055555555555
13971.0,8,2758.26,2011-02-27 12:27:00,2011-11-21 12:06:00,266,344.7825
13972.0,2,190.25,2011-05-22 11:34:00,2011-09-30 11:54:00,131,95.125
13973.0,1,264.7,2011-02-25 15:21:00,2011-02-25 15:21:00,0,264.7
13974.0,1,413.59000000000003,2011-10-21 14:41:00,2011-10-21 14:41:00,0,413.59000000000003
13975.0,6,2526.28,2011-03-08 12:19:00,2011-11-08 13:19:00,245,421.0466666666667
13976.0,1,357.98,2011-05-17 09:13:00,2011-05-17 09:13:00,0,357.98
13978.0,2,196.79,2011-10-25 15:04:00,2011-11-25 11:36:00,30,98.395
13979.0,1,869.87,2011-09-27 13:32:00,2011-09-27 13:32:00,0,869.87
13980.0,1,200.14,2011-10-10 13:34:00,2011-10-10 13:34:00,0,200.14
13982.0,4,1871.81,2010-12-09 13:57:00,2011-10-31 16:24:00,326,467.9525
13983.0,10,1733.43,2010-12-08 10:38:00,2011-11-10 11:06:00,337,173.34300000000002
13984.0,4,488.03,2010-12-08 15:58:00,2011-11-13 12:38:00,339,122.0075
13985.0,15,7028.2300000000005,2011-03-20 13:48:00,2011-12-05 17:06:00,260,468.5486666666667
13986.0,1,239.82,2011-11-22 15:00:00,2011-11-22 15:00:00,0,239.82
13988.0,6,4051.06,2011-03-30 11:48:00,2011-11-20 10:15:00,234,675.1766666666666
13989.0,2,1029.92,2011-04-14 15:39:00,2011-10-05 09:47:00,173,514.96
13990.0,1,311.3,2011-05-10 15:19:00,2011-05-10 15:19:00,0,311.3
13991.0,6,855.97,2011-07-19 12:58:00,2011-11-27 16:18:00,131,142.66166666666666
13992.0,1,76.8,2011-11-09 15:23:00,2011-11-09 15:23:00,0,76.8
13993.0,9,3277.66,2011-01-13 10:43:00,2011-10-28 09:06:00,287,364.1844444444444
13994.0,6,2313.14,2011-07-14 18:28:00,2011-12-06 11:05:00,144,385.5233333333333
13995.0,5,1393.69,2011-04-08 08:20:00,2011-11-24 14:22:00,230,278.738
13999.0,12,3901.81,2010-12-13 11:23:00,2011-11-29 13:40:00,351,325.1508333333333
14000.0,1,500.3,2011-05-12 16:50:00,2011-05-12 16:50:00,0,500.3
14001.0,3,2043.0800000000002,2010-12-01 12:58:00,2011-10-25 10:31:00,327,681.0266666666668
14002.0,2,512.78,2011-07-06 14:59:00,2011-07-28 15:55:00,22,256.39
14004.0,7,4582.64,2011-02-24 09:28:00,2011-10-27 14:40:00,245,654.6628571428572
14005.0,5,2773.92,2011-05-08 10:33:00,2011-11-30 12:41:00,206,554.784
14006.0,3,946.24,2011-01-31 15:11:00,2011-08-16 09:39:00,196,315.41333333333336
14009.0,2,695.61,2011-05-18 13:00:00,2011-05-25 15:47:00,7,347.805
14012.0,1,328.8,2011-03-07 12:26:00,2011-03-07 12:26:00,0,328.8
14013.0,3,473.02,2011-03-09 08:59:00,2011-08-21 15:01:00,165,157.67333333333332
14014.0,1,505.18,2011-09-23 13:18:00,2011-09-23 13:18:00,0,505.18
14015.0,1,917.34,2011-10-18 10:02:00,2011-10-18 10:02:00,0,917.34
14016.0,4,4226.21,2010-12-17 14:21:00,2011-07-01 11:29:00,195,1056.5525
14019.0,3,1369.77,2011-07-24 15:39:00,2011-10-24 10:13:00,91,456.59
14020.0,2,642.8,2011-09-12 15:32:00,2011-11-23 09:22:00,71,321.4
14021.0,3,631.9,2011-03-28 15:10:00,2011-07-07 15:46:00,101,210.63333333333333
14022.0,1,440.0,2011-04-28 14:39:00,2011-04-28 14:39:00,0,440.0
14023.0,2,584.07,2011-04-03 15:50:00,2011-12-02 13:58:00,242,292.035
14024.0,2,327.7,2011-08-07 13:31:00,2011-08-10 11:30:00,2,163.85
14027.0,1,104.82,2011-10-10 09:01:00,2011-10-10 09:01:00,0,104.82
14029.0,2,467.66,2011-07-18 16:57:00,2011-10-07 14:46:00,80,233.83
14030.0,8,1783.44,2010-12-08 16:11:00,2011-11-21 16:48:00,348,222.93
14031.0,17,12308.78,2010-12-02 16:34:00,2011-12-02 17:13:00,365,724.0458823529412
14032.0,11,2975.59,2010-12-08 10:53:00,2011-12-07 15:23:00,364,270.5081818181818
14034.0,3,564.02,2011-07-05 13:06:00,2011-11-17 14:02:00,135,188.00666666666666
14035.0,5,1413.02,2011-02-15 12:48:00,2011-11-11 10:03:00,268,282.604
14036.0,1,626.65,2011-02-28 09:26:00,2011-02-28 09:26:00,0,626.65
14037.0,2,147.20000000000002,2010-12-10 11:39:00,2011-06-16 13:57:00,188,73.60000000000001
14038.0,3,1560.38,2011-05-16 14:05:00,2011-09-22 13:37:00,128,520.1266666666667
14039.0,1,152.2,2011-11-06 13:48:00,2011-11-06 13:48:00,0,152.2
14040.0,12,3614.92,2011-01-12 14:57:00,2011-10-30 12:42:00,290,301.24333333333334
14041.0,1,141.41,2011-03-18 13:25:00,2011-03-18 13:25:00,0,141.41
14044.0,4,602.87,2011-02-03 11:39:00,2011-11-13 12:05:00,283,150.7175
14045.0,2,1090.8,2011-01-06 08:52:00,2011-08-22 15:27:00,228,545.4
14046.0,1,154.99,2011-02-28 14:48:00,2011-02-28 14:48:00,0,154.99
14047.0,5,1308.6100000000001,2010-12-02 10:09:00,2011-12-01 11:43:00,364,261.72200000000004
14048.0,1,409.93,2011-02-07 14:53:00,2011-02-07 14:53:00,0,409.93
14049.0,4,5514.97,2011-01-26 11:27:00,2011-11-23 12:20:00,301,1378.7425
14050.0,2,746.36,2011-08-25 13:46:00,2011-11-08 10:00:00,74,373.18
14051.0,23,15595.390000000001,2010-12-08 12:49:00,2011-12-09 10:20:00,365,678.0604347826087
14052.0,1,225.35999999999999,2011-11-20 12:30:00,2011-11-20 12:30:00,0,225.35999999999999
14053.0,2,260.25,2011-07-03 12:21:00,2011-08-07 14:27:00,35,130.125
14054.0,1,92.46000000000001,2011-10-05 15:49:00,2011-10-05 15:49:00,0,92.46000000000001
14055.0,1,725.6400000000001,2011-08-25 15:04:00,2011-08-25 15:04:00,0,725.6400000000001
14056.0,23,8214.65,2011-02-28 15:19:00,2011-12-08 13:36:00,282,357.1586956521739
14057.0,16,5831.32,2010-12-14 12:11:00,2011-11-16 10:32:00,336,364.4575
14059.0,1,183.6,2011-03-18 10:06:00,2011-03-18 10:06:00,0,183.6
14060.0,19,5895.62,2010-12-02 12:11:00,2011-12-05 12:29:00,368,310.2957894736842
14062.0,12,10139.65,2010-12-10 15:56:00,2011-11-30 10:04:00,354,844.9708333333333
14064.0,5,1042.7,2011-03-10 12:59:00,2011-11-10 13:14:00,245,208.54000000000002
14066.0,1,152.55,2011-03-18 12:21:00,2011-03-18 12:21:00,0,152.55
14067.0,2,355.75,2011-09-04 12:00:00,2011-10-07 10:21:00,32,177.875
14068.0,1,265.85,2011-01-23 16:02:00,2011-01-23 16:02:00,0,265.85
14071.0,8,1421.8700000000001,2011-03-20 11:33:00,2011-12-06 12:27:00,261,177.73375000000001
14073.0,1,151.04,2011-11-07 15:49:00,2011-11-07 15:49:00,0,151.04
14075.0,3,942.26,2011-03-23 16:35:00,2011-12-05 08:38:00,256,314.08666666666664
14076.0,1,105.52,2011-08-02 15:19:00,2011-08-02 15:19:00,0,105.52
14077.0,5,499.42,2011-03-10 15:52:00,2011-10-30 12:35:00,233,99.884
14078.0,6,1049.37,2010-12-01 12:54:00,2011-08-30 12:16:00,271,174.89499999999998
14079.0,1,343.2,2011-08-07 12:10:00,2011-08-07 12:10:00,0,343.2
14080.0,1,45.599999999999994,2011-11-07 11:09:00,2011-11-07 11:09:00,0,45.599999999999994
14081.0,2,934.52,2010-12-05 15:47:00,2011-02-10 16:17:00,67,467.26
14082.0,1,182.25,2010-12-10 11:02:00,2010-12-10 11:02:00,0,182.25
14083.0,9,1001.48,2010-12-03 12:24:00,2011-12-05 13:14:00,367,111.27555555555556
14085.0,18,4398.69,2010-12-06 12:39:00,2011-12-07 13:46:00,366,244.37166666666664
14087.0,1,194.42,2011-12-07 12:41:00,2011-12-07 12:41:00,0,194.42
14088.0,13,49368.61,2011-01-21 13:07:00,2011-11-29 16:16:00,312,3797.5853846153846
14089.0,1,161.0,2011-10-14 10:38:00,2011-10-14 10:38:00,0,161.0
14090.0,1,76.32000000000001,2011-01-19 10:51:00,2011-01-19 10:51:00,0,76.32000000000001
14092.0,14,4076.9100000000003,2010-12-16 15:47:00,2011-12-02 12:13:00,350,291.20785714285716
14093.0,1,442.85,2011-11-27 16:27:00,2011-11-27 16:27:00,0,442.85
14096.0,17,47835.37,2011-08-30 10:49:00,2011-12-05 17:17:00,97,2813.8452941176474
14098.0,1,147.35,2011-11-03 10:13:00,2011-11-03 10:13:00,0,147.35
14099.0,11,3087.2200000000003,2010-12-20 11:14:00,2011-11-23 13:53:00,338,280.65636363636366
14100.0,1,194.9,2011-07-25 11:01:00,2011-07-25 11:01:00,0,194.9
14101.0,6,2885.99,2011-01-17 13:09:00,2011-09-27 12:28:00,252,480.9983333333333
14102.0,5,1360.28,2011-10-26 12:46:00,2011-12-04 15:38:00,39,272.056
14104.0,1,77.36,2011-06-27 12:49:00,2011-06-27 12:49:00,0,77.36
14105.0,1,1266.23,2011-04-14 17:58:00,2011-04-14 17:58:00,0,1266.23
14107.0,7,2703.23,2010-12-10 13:29:00,2011-10-19 12:12:00,312,386.17571428571426
14108.0,2,581.26,2011-08-30 11:32:00,2011-11-09 10:41:00,70,290.63
14109.0,1,144.2,2011-09-28 10:18:00,2011-09-28 10:18:00,0,144.2
14110.0,12,5683.15,2011-03-18 09:59:00,2011-12-06 12:26:00,263,473.5958333333333
14111.0,4,598.65,2011-04-12 11:36:00,2011-11-25 13:44:00,227,149.6625
14112.0,7,2915.15,2011-03-09 11:28:00,2011-11-17 12:30:00,253,416.45
14113.0,4,1840.42,2010-12-20 12:14:00,2011-12-06 12:18:00,351,460.105
14114.0,2,284.83,2011-01-13 11:05:00,2011-03-11 09:42:00,56,142.415
14116.0,5,1382.74,2011-08-10 12:44:00,2011-11-20 10:29:00,101,276.548
14117.0,1,90.0,2011-07-19 09:49:00,2011-07-19 09:49:00,0,90.0
14121.0,4,2713.5,2011-10-11 10:39:00,2011-12-06 12:19:00,56,678.375
14124.0,1,118.08,2011-09-16 13:32:00,2011-09-16 13:32:00,0,118.08
14125.0,3,2681.53,2011-09-22 15:40:00,2011-11-29 12:47:00,67,893.8433333333334
14126.0,3,385.85,2011-11-29 12:21:00,2011-12-02 11:45:00,2,128.61666666666667
14127.0,3,709.71,2011-02-02 12:26:00,2011-08-09 10:49:00,187,236.57000000000002
14128.0,2,637.5,2011-03-29 10:49:00,2011-10-10 12:00:00,195,318.75
14129.0,5,1123.8600000000001,2011-03-24 08:44:00,2011-12-08 11:02:00,259,224.77200000000002
14130.0,1,483.86,2011-01-24 16:05:00,2011-01-24 16:05:00,0,483.86
14132.0,11,3586.03,2011-06-09 12:04:00,2011-12-07 13:35:00,181,326.00272727272727
14133.0,3,569.69,2011-01-28 11:27:00,2011-08-02 11:34:00,186,189.89666666666668
14135.0,15,4478.31,2010-12-02 10:27:00,2011-12-08 11:38:00,371,298.55400000000003
14138.0,2,982.38,2011-10-07 09:38:00,2011-12-08 12:44:00,62,491.19
14139.0,1,415.82,2011-10-24 13:34:00,2011-10-24 13:34:00,0,415.82
14140.0,2,935.05,2011-11-08 11:20:00,2011-12-06 09:05:00,27,467.525
14141.0,4,915.13,2011-08-26 14:40:00,2011-12-07 09:53:00,102,228.7825
14142.0,1,311.81,2010-12-01 16:33:00,2010-12-01 16:33:00,0,311.81
14143.0,1,115.8,2011-07-29 09:48:00,2011-07-29 09:48:00,0,115.8
14145.0,4,3742.2,2011-05-06 13:01:00,2011-10-24 12:10:00,170,935.55
14146.0,5,4089.3,2010-12-17 15:52:00,2011-12-01 10:18:00,348,817.86
14147.0,2,483.4,2011-02-27 11:42:00,2011-09-22 18:10:00,207,241.7
14148.0,1,157.2,2011-04-20 12:02:00,2011-04-20 12:02:00,0,157.2
14149.0,1,446.62,2011-05-03 09:44:00,2011-05-03 09:44:00,0,446.62
14150.0,2,658.64,2010-12-15 10:04:00,2011-11-04 10:05:00,324,329.32
14152.0,2,621.29,2011-04-19 15:46:00,2011-09-25 12:54:00,158,310.645
14154.0,2,1150.62,2011-04-14 15:58:00,2011-04-14 16:26:00,0,575.31
14155.0,1,118.75,2011-03-18 14:13:00,2011-03-18 14:13:00,0,118.75
14156.0,51,70571.29,2010-12-03 11:48:00,2011-11-30 10:54:00,361,1383.7507843137253
14157.0,2,432.88,2011-02-27 13:04:00,2011-11-20 11:32:00,265,216.44
14158.0,1,507.65999999999997,2011-10-30 15:08:00,2011-10-30 15:08:00,0,507.65999999999997
14159.0,11,4676.06,2010-12-12 11:17:00,2011-11-20 12:36:00,343,425.09636363636366
14161.0,3,1110.52,2010-12-05 13:18:00,2011-05-08 11:41:00,153,370.17333333333335
14162.0,2,289.36,2011-02-20 12:32:00,2011-06-19 11:36:00,118,144.68
14163.0,4,2314.11,2011-04-14 17:33:00,2011-09-13 15:18:00,151,578.5275
14164.0,1,1273.77,2011-09-20 12:18:00,2011-09-20 12:18:00,0,1273.77
14165.0,1,122.53999999999999,2011-03-09 12:39:00,2011-03-09 12:39:00,0,122.53999999999999
14167.0,4,574.84,2011-01-12 15:44:00,2011-10-31 14:29:00,291,143.71
14171.0,1,363.79,2011-09-02 16:43:00,2011-09-02 16:43:00,0,363.79
14173.0,4,433.89,2011-05-04 14:03:00,2011-11-29 11:54:00,208,108.4725
14174.0,1,134.46,2011-11-06 13:17:00,2011-11-06 13:17:00,0,134.46
14175.0,3,3069.75,2011-01-14 12:22:00,2011-10-11 11:55:00,269,1023.25
14176.0,4,576.9000000000001,2010-12-07 11:45:00,2011-02-15 13:12:00,70,144.22500000000002
14177.0,4,559.41,2011-06-13 11:10:00,2011-09-14 15:11:00,93,139.8525
14178.0,7,1620.93,2011-06-10 12:51:00,2011-12-01 12:01:00,173,231.5614285714286
14179.0,2,719.78,2011-10-18 14:00:00,2011-10-30 12:07:00,11,359.89
14180.0,25,4170.67,2010-12-02 13:08:00,2011-11-29 10:56:00,361,166.8268
14184.0,1,452.89,2011-10-04 12:43:00,2011-10-04 12:43:00,0,452.89
14185.0,1,32.65,2011-01-12 13:52:00,2011-01-12 13:52:00,0,32.65
14188.0,6,2054.36,2011-02-02 13:46:00,2011-11-09 12:45:00,279,342.3933333333334
14189.0,15,4636.8,2010-12-06 11:42:00,2011-12-07 15:55:00,366,309.12
14191.0,13,4684.76,2011-05-03 10:30:00,2011-12-08 09:23:00,218,360.36615384615385
14193.0,2,853.39,2011-03-15 11:38:00,2011-10-03 09:34:00,201,426.695
14194.0,21,11246.37,2011-02-04 14:51:00,2011-12-05 10:38:00,303,535.5414285714286
14195.0,2,375.2,2011-04-01 16:50:00,2011-05-22 10:29:00,50,187.6
14196.0,1,335.52,2011-08-25 10:25:00,2011-08-25 10:25:00,0,335.52
14198.0,4,681.45,2011-04-14 14:54:00,2011-11-21 16:35:00,221,170.3625
14199.0,1,185.39999999999998,2011-05-05 13:44:00,2011-05-05 13:44:00,0,185.39999999999998
14201.0,7,747.44,2010-12-15 13:25:00,2011-10-10 13:27:00,299,106.77714285714286
14204.0,1,161.03,2011-12-07 13:38:00,2011-12-07 13:38:00,0,161.03
14205.0,2,466.7,2011-03-20 15:07:00,2011-11-23 10:55:00,247,233.35
14206.0,1,328.15999999999997,2011-04-14 16:38:00,2011-04-14 16:38:00,0,328.15999999999997
14208.0,1,151.74,2011-09-06 12:48:00,2011-09-06 12:48:00,0,151.74
14209.0,6,2033.53,2011-01-11 12:56:00,2011-11-29 10:18:00,321,338.9216666666667
14210.0,6,1905.8400000000001,2010-12-03 12:43:00,2011-08-26 12:36:00,265,317.64000000000004
14211.0,9,2241.1,2011-02-17 15:50:00,2011-10-17 13:23:00,241,249.0111111111111
14212.0,1,678.8,2011-09-11 12:45:00,2011-09-11 12:45:00,0,678.8
14214.0,5,970.48,2011-03-07 12:26:00,2011-11-09 10:31:00,246,194.096
14215.0,6,1789.72,2010-12-06 15:34:00,2011-11-28 12:19:00,356,298.2866666666667
14216.0,4,1799.3,2011-11-02 10:51:00,2011-12-06 14:56:00,34,449.825
14217.0,17,1969.0800000000002,2010-12-08 13:28:00,2011-12-08 11:53:00,364,115.82823529411766
14218.0,1,169.48000000000002,2011-10-28 10:00:00,2011-10-28 10:00:00,0,169.48000000000002
14219.0,1,89.94,2011-12-05 16:23:00,2011-12-05 16:23:00,0,89.94
14220.0,2,632.4000000000001,2010-12-16 18:18:00,2011-04-06 13:23:00,110,316.20000000000005
14221.0,9,3354.3,2011-01-04 15:33:00,2011-10-28 13:42:00,296,372.70000000000005
14222.0,1,683.17,2011-06-15 16:42:00,2011-06-15 16:42:00,0,683.17
14223.0,3,991.13,2011-03-20 16:02:00,2011-09-08 13:38:00,171,330.37666666666667
14224.0,4,959.37,2011-01-23 13:58:00,2011-08-21 13:24:00,209,239.8425
14226.0,4,1872.69,2011-03-15 15:36:00,2011-11-10 12:12:00,239,468.1725
14227.0,10,3350.96,2011-02-28 12:27:00,2011-11-13 15:48:00,258,335.096
14229.0,3,1547.2,2011-01-10 12:03:00,2011-10-19 10:04:00,281,515.7333333333333
14231.0,3,845.8100000000001,2011-02-24 11:55:00,2011-06-09 11:05:00,104,281.93666666666667
14232.0,5,2048.07,2011-03-20 12:44:00,2011-10-28 11:09:00,221,409.61400000000003
14233.0,4,1230.72,2011-01-26 12:43:00,2011-10-21 15:54:00,268,307.68
14234.0,4,775.46,2011-10-13 13:58:00,2011-11-17 17:53:00,35,193.865
14235.0,5,3144.86,2011-03-24 13:23:00,2011-09-25 14:37:00,185,628.972
14236.0,2,490.86,2010-12-02 18:49:00,2011-09-20 09:13:00,291,245.43
14237.0,1,127.10000000000001,2010-12-01 13:20:00,2010-12-01 13:20:00,0,127.10000000000001
14238.0,1,146.85,2011-01-17 14:40:00,2011-01-17 14:40:00,0,146.85
14239.0,11,2346.9500000000003,2011-01-27 14:45:00,2011-10-27 14:40:00,272,213.35909090909092
14240.0,2,890.34,2011-04-28 11:40:00,2011-11-09 13:45:00,195,445.17
14241.0,1,213.70000000000002,2011-06-09 11:46:00,2011-06-09 11:46:00,0,213.70000000000002
14242.0,2,280.55,2011-01-18 08:53:00,2011-04-19 11:46:00,91,140.275
14243.0,10,2588.77,2010-12-09 08:34:00,2011-12-01 11:12:00,357,258.877
14245.0,2,1693.45,2011-03-21 10:41:00,2011-05-04 08:40:00,43,846.725
14246.0,3,1474.06,2011-04-08 08:25:00,2011-08-21 11:50:00,135,491.3533333333333
14247.0,1,136.77,2011-03-06 15:21:00,2011-03-06 15:21:00,0,136.77
14248.0,1,302.58,2011-01-25 14:45:00,2011-01-25 14:45:00,0,302.58
14250.0,3,1904.05,2011-09-11 13:44:00,2011-12-02 14:30:00,82,634.6833333333333
14251.0,5,2879.7000000000003,2011-10-13 12:46:00,2011-12-08 08:32:00,55,575.94
14256.0,2,969.0600000000001,2010-12-10 11:44:00,2011-03-24 13:17:00,104,484.53000000000003
14257.0,5,2814.17,2011-01-25 10:49:00,2011-10-06 16:54:00,254,562.8340000000001
14258.0,9,11206.220000000001,2011-01-06 12:18:00,2011-11-30 15:27:00,328,1245.1355555555556
14259.0,1,120.0,2011-07-21 10:44:00,2011-07-21 10:44:00,0,120.0
14261.0,2,1163.45,2011-09-22 10:47:00,2011-10-20 10:04:00,27,581.725
14262.0,8,2618.23,2011-04-13 12:23:00,2011-12-01 14:17:00,232,327.27875
14264.0,2,333.97,2011-04-08 12:20:00,2011-07-08 10:20:00,90,166.985
14265.0,2,496.28,2011-07-14 09:10:00,2011-08-22 13:32:00,39,248.14
14267.0,3,1516.24,2011-03-24 11:38:00,2011-06-30 10:09:00,97,505.41333333333336
14270.0,1,492.65000000000003,2011-01-12 09:33:00,2011-01-12 09:33:00,0,492.65000000000003
14271.0,1,112.32000000000001,2011-04-28 12:47:00,2011-04-28 12:47:00,0,112.32000000000001
14272.0,2,437.96,2011-03-30 13:57:00,2011-09-27 10:08:00,180,218.98
14273.0,4,559.97,2011-04-11 13:24:00,2011-10-19 13:20:00,190,139.9925
14276.0,3,1119.74,2011-02-23 09:38:00,2011-09-02 09:45:00,191,373.24666666666667
14277.0,3,4030.6,2011-05-11 13:20:00,2011-11-24 15:01:00,197,1343.5333333333333
14280.0,1,134.04,2011-05-27 10:37:00,2011-05-27 10:37:00,0,134.04
14282.0,15,3729.34,2010-12-07 12:21:00,2011-12-06 17:04:00,364,248.62266666666667
14284.0,2,595.25,2011-09-14 13:04:00,2011-11-09 08:11:00,55,297.625
14285.0,4,1893.06,2011-06-16 12:36:00,2011-11-18 14:50:00,155,473.265
14286.0,3,4628.75,2011-04-11 08:16:00,2011-11-16 10:34:00,219,1542.9166666666667
14287.0,2,159.35,2011-05-25 11:41:00,2011-12-01 13:25:00,190,79.675
14288.0,1,426.6,2011-05-10 13:22:00,2011-05-10 13:22:00,0,426.6
14289.0,6,911.26,2011-02-23 12:33:00,2011-12-01 11:44:00,280,151.87666666666667
14290.0,5,2274.7,2010-12-13 10:24:00,2011-11-28 14:02:00,350,454.93999999999994
14291.0,11,3851.35,2011-03-09 15:20:00,2011-12-08 10:26:00,273,350.1227272727273
14292.0,9,4838.03,2011-03-02 08:26:00,2011-12-02 11:50:00,275,537.5588888888889
14293.0,4,1046.56,2010-12-06 10:18:00,2011-12-06 15:17:00,365,261.64
14295.0,1,166.20000000000002,2011-10-30 15:50:00,2011-10-30 15:50:00,0,166.20000000000002
14297.0,4,1305.33,2011-03-10 08:31:00,2011-11-22 09:06:00,257,326.3325
14298.0,42,47306.38,2010-12-14 12:59:00,2011-12-01 13:12:00,352,1126.3423809523808
14299.0,9,3814.09,2010-12-09 10:30:00,2011-12-01 16:05:00,357,423.7877777777778
14300.0,1,43.2,2011-11-21 08:57:00,2011-11-21 08:57:00,0,43.2
14301.0,1,575.34,2011-08-14 15:33:00,2011-08-14 15:33:00,0,575.34
14304.0,1,367.5,2011-05-01 11:50:00,2011-05-01 11:50:00,0,367.5
14305.0,3,1843.96,2011-07-27 14:14:00,2011-09-29 15:29:00,64,614.6533333333333
14306.0,2,1885.64,2011-09-15 10:31:00,2011-10-19 13:23:00,34,942.82
14307.0,6,2944.87,2010-12-01 11:41:00,2011-09-12 09:38:00,284,490.81166666666667
14309.0,9,2214.29,2010-12-16 13:05:00,2011-12-01 13:33:00,350,246.03222222222223
14311.0,1,310.26,2011-04-11 10:14:00,2011-04-11 10:14:00,0,310.26
14312.0,6,1586.64,2011-01-06 16:35:00,2011-10-24 09:46:00,290,264.44
14314.0,1,120.0,2011-08-25 10:39:00,2011-08-25 10:39:00,0,120.0
14315.0,6,2394.33,2011-03-18 12:59:00,2011-10-26 12:06:00,221,399.055
14317.0,1,508.58,2011-10-06 10:44:00,2011-10-06 10:44:00,0,508.58
14320.0,2,477.79,2011-01-11 09:12:00,2011-05-17 09:24:00,126,238.895
14321.0,5,1530.75,2011-01-10 11:35:00,2011-11-29 09:47:00,322,306.15
14323.0,2,605.0600000000001,2011-04-15 11:44:00,2011-08-17 11:37:00,123,302.53000000000003
14326.0,1,183.85,2011-04-11 15:04:00,2011-04-11 15:04:00,0,183.85
14327.0,1,311.65000000000003,2011-06-29 13:58:00,2011-06-29 13:58:00,0,311.65000000000003
14329.0,7,4874.56,2011-01-14 13:42:00,2011-11-22 15:50:00,312,696.3657142857144
14331.0,2,462.66,2011-07-27 15:14:00,2011-08-07 13:17:00,10,231.33
14332.0,3,866.3100000000001,2011-07-15 10:33:00,2011-11-17 11:54:00,125,288.77000000000004
14333.0,1,415.2,2011-10-03 10:38:00,2011-10-03 10:38:00,0,415.2
14334.0,8,2552.21,2010-12-16 17:37:00,2011-11-23 10:01:00,341,319.02625
14335.0,2,468.26,2011-09-04 13:07:00,2011-11-23 13:41:00,80,234.13
14336.0,4,1614.91,2011-03-08 16:48:00,2011-11-23 11:40:00,259,403.7275
14338.0,2,588.22,2011-05-27 13:30:00,2011-07-01 14:08:00,35,294.11
14339.0,1,309.52000000000004,2011-04-11 11:06:00,2011-04-11 11:06:00,0,309.52000000000004
14340.0,1,134.7,2011-05-05 09:44:00,2011-05-05 09:44:00,0,134.7
14341.0,8,2182.28,2011-01-25 13:55:00,2011-10-25 15:48:00,273,272.785
14342.0,4,668.5600000000001,2011-05-13 13:50:00,2011-11-18 13:21:00,188,167.14000000000001
14344.0,8,849.98,2010-12-06 11:58:00,2011-08-04 13:51:00,241,106.2475
14345.0,1,108.98,2011-11-01 09:51:00,2011-11-01 09:51:00,0,108.98
14346.0,2,936.58,2011-02-15 13:52:00,2011-08-11 09:47:00,176,468.29
14348.0,1,409.57,2011-03-24 16:23:00,2011-03-24 16:23:00,0,409.57
14349.0,1,133.5,2011-11-29 15:39:00,2011-11-29 15:39:00,0,133.5
14350.0,1,282.93,2011-03-10 14:14:00,2011-03-10 14:14:00,0,282.93
14351.0,1,51.0,2011-06-28 11:56:00,2011-06-28 11:56:00,0,51.0
14352.0,4,1047.06,2011-03-11 14:58:00,2011-07-05 15:41:00,116,261.765
14353.0,1,90.6,2011-05-08 16:06:00,2011-05-08 16:06:00,0,90.6
14354.0,2,163.62,2011-11-09 15:36:00,2011-12-04 11:32:00,24,81.81
14355.0,1,174.4,2010-12-09 12:16:00,2010-12-09 12:16:00,0,174.4
14356.0,2,701.23,2011-09-19 14:43:00,2011-09-21 09:18:00,1,350.615
14357.0,1,225.77,2011-10-27 16:23:00,2011-10-27 16:23:00,0,225.77
14359.0,3,895.23,2011-09-13 09:03:00,2011-11-20 13:17:00,68,298.41
14360.0,4,2009.88,2011-09-06 11:58:00,2011-11-08 09:12:00,62,502.47
14362.0,1,161.2,2011-11-17 15:08:00,2011-11-17 15:08:00,0,161.2
14364.0,8,3717.35,2011-05-12 12:56:00,2011-08-23 11:01:00,102,464.66875
14367.0,16,9261.52,2011-03-08 14:12:00,2011-12-01 13:19:00,267,578.845
14368.0,1,155.0,2011-01-24 09:52:00,2011-01-24 09:52:00,0,155.0
14371.0,1,100.5,2011-02-17 16:35:00,2011-02-17 16:35:00,0,100.5
14373.0,1,51.6,2010-12-16 15:40:00,2010-12-16 15:40:00,0,51.6
14375.0,1,257.68,2011-06-07 13:44:00,2011-06-07 13:44:00,0,257.68
14377.0,2,561.15,2011-03-22 13:38:00,2011-06-01 13:32:00,70,280.575
14379.0,2,348.1,2011-02-17 15:03:00,2011-10-26 16:43:00,251,174.05
14381.0,1,202.68,2011-10-18 17:10:00,2011-10-18 17:10:00,0,202.68
14382.0,1,602.12,2011-11-13 16:18:00,2011-11-13 16:18:00,0,602.12
14383.0,3,1247.69,2011-06-29 10:18:00,2011-11-01 15:53:00,125,415.8966666666667
14385.0,3,202.10999999999999,2011-11-16 11:55:00,2011-11-30 15:36:00,14,67.36999999999999
14386.0,1,142.4,2011-02-16 09:45:00,2011-02-16 09:45:00,0,142.4
14387.0,3,1687.3600000000001,2011-08-22 14:13:00,2011-11-07 12:29:00,76,562.4533333333334
14388.0,8,3212.84,2010-12-02 11:02:00,2011-11-29 13:32:00,362,401.605
14389.0,2,1043.46,2011-06-02 12:04:00,2011-10-05 15:17:00,125,521.73
14390.0,9,4612.87,2010-12-02 11:57:00,2011-11-29 13:49:00,362,512.5411111111111
